customer_id,city,customer_type
CUST-06233,Balikpapan,nan
CUST-06234,Yogyakarta,Corporate
CUST-06235,Bandung,Individual
CUST-06236,Surabaya,Individual
CUST-06237,Denpasar,Individual
CUST-06238,Balikpapan,Corporate
CUST-06239,Denpasar,Individual
CUST-06240,Medan,Individual
CUST-06241,Medan,Individual
CUST-06242,Balikpapan,Individual
CUST-06243,Yogyakarta,Individual
CUST-06244,Jakarta,Corporate
CUST-06245,Balikpapan,Individual
CUST-06246,Palembang,Individual
CUST-06247,Jakarta,nan
CUST-06248,Palembang,Individual
CUST-06249,Jakarta,Corporate
CUST-06250,Semarang,nan
CUST-06251,Medan,Individual
CUST-06252,Semarang,nan
CUST-06253,Denpasar,Individual
CUST-06254,Bandung,Individual
CUST-06255,Palembang,Individual
CUST-06256,Semarang,Individual
CUST-06257,Bandung,Individual
CUST-06258,Yogyakarta,Individual
CUST-06259,Surabaya,nan
CUST-06260,Semarang,Individual
CUST-06261,Makassar,nan
CUST-06262,Makassar,Individual
CUST-06263,Makassar,nan
CUST-06264,Medan,Individual
CUST-06265,Makassar,Corporate
CUST-06266,Semarang,Individual
CUST-06267,Yogyakarta,Corporate
CUST-06268,Bandung,Corporate
CUST-06269,Balikpapan,Individual
CUST-06270,Makassar,Individual
CUST-06271,Medan,Corporate
CUST-06272,Jakarta,nan
CUST-06273,Palembang,Individual
CUST-06274,Medan,Corporate
CUST-06275,Balikpapan,Individual
CUST-06276,Denpasar,Individual
CUST-06277,Semarang,Corporate
CUST-06278,Denpasar,Corporate
CUST-06279,Surabaya,Individual
CUST-06280,Makassar,nan
CUST-06281,Balikpapan,Individual
CUST-06282,Denpasar,Individual
CUST-06283,Jakarta,Individual
CUST-06284,Surabaya,Individual
CUST-06285,Semarang,Individual
CUST-06286,Semarang,Individual
CUST-06287,Medan,Individual
CUST-06288,Palembang,Individual
CUST-06289,Bandung,Individual
CUST-06290,Palembang,Corporate
CUST-06291,Palembang,Individual
CUST-06292,Surabaya,Individual
CUST-06293,Yogyakarta,Individual
CUST-06294,Bandung,Individual
CUST-06295,Bandung,nan
CUST-06296,Bandung,Individual
CUST-06297,Makassar,Corporate
CUST-06298,Surabaya,Individual
CUST-06299,Palembang,Individual
CUST-06300,Palembang,nan
CUST-06301,Surabaya,Individual
CUST-06302,Yogyakarta,Corporate
CUST-06303,Yogyakarta,Individual
CUST-06304,Surabaya,Individual
CUST-06305,Semarang,Corporate
CUST-06306,Palembang,Individual
CUST-06307,Denpasar,Corporate
CUST-06308,Medan,Corporate
CUST-06309,Makassar,nan
CUST-06310,Makassar,Individual
CUST-06311,Semarang,Individual
CUST-06312,Makassar,Individual
CUST-06313,Jakarta,Corporate
CUST-06314,Yogyakarta,Individual
CUST-06315,Makassar,Individual
CUST-06316,Yogyakarta,Corporate
CUST-06317,Jakarta,Individual
CUST-06318,Makassar,Individual
CUST-06319,Jakarta,Corporate
CUST-06320,Jakarta,Individual
CUST-06321,Surabaya,Individual
CUST-06322,Bandung,nan
CUST-06323,Jakarta,Individual
CUST-06324,Medan,Individual
CUST-06325,Surabaya,Corporate
CUST-06326,Yogyakarta,Corporate
CUST-06327,Jakarta,nan
CUST-06328,Surabaya,Individual
CUST-06329,Jakarta,nan
CUST-06330,Surabaya,Individual
CUST-06331,Makassar,nan
CUST-06332,Semarang,Individual
CUST-06333,Balikpapan,Corporate
CUST-06334,Semarang,Individual
CUST-06335,Semarang,Individual
CUST-06336,Semarang,Individual
CUST-06337,Jakarta,Corporate
CUST-06338,Medan,Individual
CUST-06339,Makassar,Corporate
CUST-06340,Semarang,Individual
CUST-06341,Balikpapan,Corporate
CUST-06342,Jakarta,Individual
CUST-06343,Palembang,Corporate
CUST-06344,Semarang,Individual
CUST-06345,Balikpapan,Individual
CUST-06346,Medan,Individual
CUST-06347,Balikpapan,Corporate
CUST-06348,Makassar,Individual
CUST-06349,Medan,Individual
CUST-06350,Jakarta,nan
CUST-06351,Balikpapan,Corporate
CUST-06352,Palembang,Individual
CUST-06353,Jakarta,nan
CUST-06354,Palembang,Corporate
CUST-06355,Semarang,Individual
CUST-06356,Surabaya,Individual
CUST-06357,Surabaya,Individual
CUST-06358,Yogyakarta,Individual
CUST-06359,Jakarta,Individual
CUST-06360,Palembang,nan
CUST-06361,Palembang,Individual
CUST-06362,Palembang,Corporate
CUST-06363,Denpasar,Individual
CUST-06364,Denpasar,Individual
CUST-06365,Bandung,Individual
CUST-06366,Denpasar,Corporate
CUST-06367,Surabaya,Individual
CUST-06368,Medan,Individual
CUST-06369,Palembang,Corporate
CUST-06370,Balikpapan,nan
CUST-06371,Semarang,nan
CUST-06372,Jakarta,Individual
CUST-06373,Palembang,Corporate
CUST-06374,Bandung,Individual
CUST-06375,Bandung,Individual
CUST-06376,Surabaya,Corporate
CUST-06377,Bandung,Individual
CUST-06378,Balikpapan,Individual
CUST-06379,Balikpapan,Individual
CUST-06380,Balikpapan,Individual
CUST-06381,Palembang,Individual
CUST-06382,Palembang,Corporate
CUST-06383,Balikpapan,Individual
CUST-06384,Yogyakarta,Individual
CUST-06385,Medan,Individual
CUST-06386,Palembang,Corporate
CUST-06387,Medan,Individual
CUST-06388,Yogyakarta,Corporate
CUST-06389,Makassar,nan
CUST-06390,Denpasar,nan
CUST-06391,Bandung,Individual
CUST-06392,Balikpapan,Individual
CUST-06393,Surabaya,Individual
CUST-06394,Jakarta,Individual
CUST-06395,Jakarta,Individual
CUST-06396,Surabaya,Corporate
CUST-06397,Denpasar,nan
CUST-06398,Jakarta,Individual
CUST-06399,Bandung,nan
CUST-06400,Medan,Corporate
CUST-06401,Denpasar,Individual
CUST-06402,Surabaya,Individual
CUST-06403,Palembang,Individual
CUST-06404,Yogyakarta,Individual
CUST-06405,Balikpapan,Individual
CUST-06406,Denpasar,Corporate
CUST-06407,Makassar,Corporate
CUST-06408,Medan,Individual
CUST-06409,Jakarta,Individual
CUST-06410,Semarang,Individual
CUST-06411,Semarang,Corporate
CUST-06412,Yogyakarta,Individual
CUST-06413,Denpasar,nan
CUST-06414,Surabaya,nan
CUST-06415,Palembang,Corporate
CUST-06416,Surabaya,Corporate
CUST-06417,Denpasar,nan
CUST-06418,Jakarta,nan
CUST-06419,Medan,Individual
CUST-06420,Makassar,Corporate
CUST-06421,Balikpapan,Corporate
CUST-06422,Surabaya,Corporate
CUST-06423,Balikpapan,Individual
CUST-06424,Surabaya,Individual
CUST-06425,Medan,Individual
CUST-06426,Medan,Individual
CUST-06427,Surabaya,Individual
CUST-06428,Jakarta,Corporate
CUST-06429,Medan,nan
CUST-06430,Denpasar,Individual
CUST-06431,Yogyakarta,Individual
CUST-06432,Yogyakarta,Individual
CUST-06433,Bandung,Individual
CUST-06434,Makassar,Individual
CUST-06435,Makassar,Individual
CUST-06436,Makassar,Individual
CUST-06437,Medan,Corporate
CUST-06438,Palembang,Individual
CUST-06439,Denpasar,Corporate
CUST-06440,Jakarta,Corporate
CUST-06441,Surabaya,Individual
CUST-06442,Makassar,Individual
CUST-06443,Balikpapan,Corporate
CUST-06444,Makassar,Individual
CUST-06445,Surabaya,Corporate
CUST-06446,Semarang,Individual
CUST-06447,Palembang,Individual
CUST-06448,Yogyakarta,Corporate
CUST-06449,Surabaya,Individual
CUST-06450,Yogyakarta,Individual
CUST-06451,Jakarta,Individual
CUST-06452,Balikpapan,Individual
CUST-06453,Medan,Individual
CUST-06454,Bandung,Individual
CUST-06455,Bandung,Individual
CUST-06456,Jakarta,nan
CUST-06457,Semarang,Corporate
CUST-06458,Yogyakarta,Individual
CUST-06459,Yogyakarta,Individual
CUST-06460,Bandung,Individual
CUST-06461,Jakarta,nan
CUST-06462,Yogyakarta,Individual
CUST-06463,Yogyakarta,Corporate
CUST-06464,Balikpapan,Corporate
CUST-06465,Balikpapan,Corporate
CUST-06466,Semarang,nan
CUST-06467,Yogyakarta,Individual
CUST-06468,Jakarta,nan
CUST-06469,Makassar,nan
CUST-06470,Jakarta,Individual
CUST-06471,Bandung,Individual
CUST-06472,Semarang,nan
CUST-06473,Jakarta,Corporate
CUST-06474,Medan,Individual
CUST-06475,Palembang,Corporate
CUST-06476,Jakarta,Individual
CUST-06477,Surabaya,nan
CUST-06478,Bandung,nan
CUST-06479,Jakarta,Corporate
CUST-06480,Yogyakarta,Corporate
CUST-06481,Bandung,nan
CUST-06482,Medan,Individual
CUST-06483,Yogyakarta,Individual
CUST-06484,Bandung,Corporate
CUST-06485,Palembang,Individual
CUST-06486,Denpasar,nan
CUST-06487,Jakarta,Individual
CUST-06488,Balikpapan,Corporate
CUST-06489,Balikpapan,Individual
CUST-06490,Jakarta,Individual
CUST-06491,Bandung,nan
CUST-06492,Makassar,Individual
CUST-06493,Palembang,Individual
CUST-06494,Semarang,Individual
CUST-06495,Balikpapan,Individual
CUST-06496,Surabaya,Individual
CUST-06497,Semarang,Individual
CUST-06498,Surabaya,Individual
CUST-06499,Medan,Individual
CUST-06500,Medan,Corporate
CUST-06501,Yogyakarta,Individual
CUST-06502,Surabaya,nan
CUST-06503,Makassar,Corporate
CUST-06504,Semarang,Corporate
CUST-06505,Palembang,nan
CUST-06506,Semarang,Individual
CUST-06507,Yogyakarta,Individual
CUST-06508,Palembang,Corporate
CUST-06509,Medan,Individual
CUST-06510,Denpasar,Individual
CUST-06511,Yogyakarta,nan
CUST-06512,Palembang,Corporate
CUST-06513,Makassar,Corporate
CUST-06514,Denpasar,Individual
CUST-06515,Semarang,Individual
CUST-06516,Palembang,Individual
CUST-06517,Balikpapan,Corporate
CUST-06518,Makassar,Individual
CUST-06519,Semarang,nan
CUST-06520,Surabaya,Individual
CUST-06521,Makassar,nan
CUST-06522,Palembang,Individual
CUST-06523,Yogyakarta,nan
CUST-06524,Balikpapan,Corporate
CUST-06525,Denpasar,Corporate
CUST-06526,Surabaya,Corporate
CUST-06527,Bandung,nan
CUST-06528,Medan,Individual
CUST-06529,Surabaya,Individual
CUST-06530,Jakarta,Individual
CUST-06531,Makassar,nan
CUST-06532,Bandung,Individual
CUST-06533,Jakarta,Corporate
CUST-06534,Balikpapan,Individual
CUST-06535,Surabaya,Corporate
CUST-06536,Palembang,Corporate
CUST-06537,Semarang,nan
CUST-06538,Yogyakarta,Individual
CUST-06539,Palembang,Individual
CUST-06540,Semarang,Corporate
CUST-06541,Bandung,Individual
CUST-06542,Balikpapan,Individual
CUST-06543,Makassar,Corporate
CUST-06544,Medan,Individual
CUST-06545,Balikpapan,Corporate
CUST-06546,Balikpapan,Individual
CUST-06547,Jakarta,Individual
CUST-06548,Yogyakarta,nan
CUST-06549,Surabaya,Corporate
CUST-06550,Denpasar,Corporate
CUST-06551,Denpasar,Corporate
CUST-06552,Surabaya,Corporate
CUST-06553,Semarang,Individual
CUST-06554,Makassar,Corporate
CUST-06555,Medan,Individual
CUST-06556,Yogyakarta,Individual
CUST-06557,Balikpapan,Corporate
CUST-06558,Bandung,Individual
CUST-06559,Balikpapan,nan
CUST-06560,Denpasar,Corporate
CUST-06561,Yogyakarta,nan
CUST-06562,Bandung,nan
CUST-06563,Semarang,Individual
CUST-06564,Medan,Individual
CUST-06565,Denpasar,Corporate
CUST-06566,Surabaya,Individual
CUST-06567,Balikpapan,nan
CUST-06568,Jakarta,Corporate
CUST-06569,Makassar,nan
CUST-06570,Yogyakarta,Corporate
CUST-06571,Semarang,Corporate
CUST-06572,Bandung,Individual
CUST-06573,Palembang,Corporate
CUST-06574,Denpasar,Individual
CUST-06575,Jakarta,Individual
CUST-06576,Bandung,Individual
CUST-06577,Denpasar,Individual
CUST-06578,Jakarta,Individual
CUST-06579,Jakarta,nan
CUST-06580,Balikpapan,Corporate
CUST-06581,Yogyakarta,nan
CUST-06582,Surabaya,nan
CUST-06583,Medan,Corporate
CUST-06584,Denpasar,Individual
CUST-06585,Yogyakarta,Individual
CUST-06586,Makassar,Corporate
CUST-06587,Denpasar,Individual
CUST-06588,Medan,Corporate
CUST-06589,Surabaya,Individual
CUST-06590,Balikpapan,Corporate
CUST-06591,Semarang,nan
CUST-06592,Makassar,Individual
CUST-06593,Denpasar,Individual
CUST-06594,Jakarta,Individual
CUST-06595,Denpasar,Individual
CUST-06596,Surabaya,Corporate
CUST-06597,Denpasar,nan
CUST-06598,Bandung,nan
CUST-06599,Makassar,Individual
CUST-06600,Surabaya,Corporate
CUST-06601,Makassar,Corporate
CUST-06602,Makassar,Individual
CUST-06603,Denpasar,Individual
CUST-06604,Makassar,Individual
CUST-06605,Jakarta,Individual
CUST-06606,Balikpapan,nan
CUST-06607,Denpasar,Individual
CUST-06608,Semarang,nan
CUST-06609,Jakarta,Individual
CUST-06610,Denpasar,Corporate
CUST-06611,Makassar,Individual
CUST-06612,Makassar,Individual
CUST-06613,Bandung,Individual
CUST-06614,Surabaya,Corporate
CUST-06615,Jakarta,Individual
CUST-06616,Surabaya,Individual
CUST-06617,Semarang,Individual
CUST-06618,Palembang,nan
CUST-06619,Yogyakarta,Individual
CUST-06620,Semarang,Individual
CUST-06621,Yogyakarta,Individual
CUST-06622,Palembang,Corporate
CUST-06623,Palembang,Corporate
CUST-06624,Denpasar,Individual
CUST-06625,Semarang,Individual
CUST-06626,Surabaya,Individual
CUST-06627,Jakarta,Individual
CUST-06628,Palembang,Individual
CUST-06629,Surabaya,Individual
CUST-06630,Makassar,Individual
CUST-06631,Makassar,Corporate
CUST-06632,Yogyakarta,Individual
CUST-06633,Balikpapan,Individual
CUST-06634,Surabaya,Individual
CUST-06635,Bandung,Corporate
CUST-06636,Surabaya,Individual
CUST-06637,Makassar,Individual
CUST-06638,Medan,Individual
CUST-06639,Palembang,Corporate
CUST-06640,Medan,Individual
CUST-06641,Jakarta,Individual
CUST-06642,Denpasar,Individual
CUST-06643,Jakarta,Individual
CUST-06644,Yogyakarta,nan
CUST-06645,Yogyakarta,Corporate
CUST-06646,Surabaya,Individual
CUST-06647,Yogyakarta,Corporate
CUST-06648,Palembang,Corporate
CUST-06649,Makassar,Corporate
CUST-06650,Bandung,Individual
CUST-06651,Yogyakarta,Individual
CUST-06652,Semarang,nan
CUST-06653,Makassar,Corporate
CUST-06654,Semarang,Individual
CUST-06655,Yogyakarta,Individual
CUST-06656,Surabaya,Corporate
CUST-06657,Jakarta,Individual
CUST-06658,Medan,Individual
CUST-06659,Jakarta,Corporate
CUST-06660,Palembang,Individual
CUST-06661,Makassar,Individual
CUST-06662,Yogyakarta,Individual
CUST-06663,Balikpapan,Individual
CUST-06664,Medan,nan
CUST-06665,Surabaya,nan
CUST-06666,Surabaya,nan
CUST-06667,Surabaya,nan
CUST-06668,Denpasar,nan
CUST-06669,Balikpapan,Individual
CUST-06670,Medan,Individual
CUST-06671,Balikpapan,Corporate
CUST-06672,Surabaya,Individual
CUST-06673,Denpasar,Corporate
CUST-06674,Jakarta,Corporate
CUST-06675,Palembang,Corporate
CUST-06676,Jakarta,nan
CUST-06677,Bandung,nan
CUST-06678,Balikpapan,Individual
CUST-06679,Makassar,Individual
CUST-06680,Semarang,nan
CUST-06681,Surabaya,nan
CUST-06682,Medan,Individual
CUST-06683,Palembang,Corporate
CUST-06684,Balikpapan,Individual
CUST-06685,Makassar,Individual
CUST-06686,Palembang,Individual
CUST-06687,Balikpapan,Corporate
CUST-06688,Palembang,Individual
CUST-06689,Yogyakarta,Individual
CUST-06690,Surabaya,Individual
CUST-06691,Bandung,nan
CUST-06692,Denpasar,Corporate
CUST-06693,Palembang,nan
CUST-06694,Denpasar,Individual
CUST-06695,Medan,nan
CUST-06696,Makassar,Corporate
CUST-06697,Yogyakarta,Individual
CUST-06698,Makassar,nan
CUST-06699,Surabaya,Individual
CUST-06700,Denpasar,Individual
CUST-06701,Balikpapan,Corporate
CUST-06702,Denpasar,Corporate
CUST-06703,Surabaya,nan
CUST-06704,Palembang,Corporate
CUST-06705,Denpasar,Individual
CUST-06706,Bandung,Individual
CUST-06707,Semarang,Individual
CUST-06708,Yogyakarta,nan
CUST-06709,Jakarta,Individual
CUST-06710,Semarang,Individual
CUST-06711,Yogyakarta,Individual
CUST-06712,Bandung,nan
CUST-06713,Medan,Corporate
CUST-06714,Bandung,Corporate
CUST-06715,Balikpapan,Corporate
CUST-06716,Palembang,Individual
CUST-06717,Balikpapan,Individual
CUST-06718,Makassar,Individual
CUST-06719,Surabaya,Individual
CUST-06720,Medan,Individual
CUST-06721,Bandung,Corporate
CUST-06722,Palembang,Individual
CUST-06723,Medan,nan
CUST-06724,Jakarta,Corporate
CUST-06725,Yogyakarta,Individual
CUST-06726,Jakarta,Individual
CUST-06727,Jakarta,nan
CUST-06728,Medan,nan
CUST-06729,Makassar,Individual
CUST-06730,Denpasar,Individual
CUST-06731,Yogyakarta,Individual
CUST-06732,Medan,Individual
CUST-06733,Surabaya,Individual
CUST-06734,Balikpapan,nan
CUST-06735,Semarang,Corporate
CUST-06736,Bandung,Individual
CUST-06737,Palembang,Individual
CUST-06738,Makassar,Corporate
CUST-06739,Medan,Individual
CUST-06740,Medan,nan
CUST-06741,Bandung,Individual
CUST-06742,Semarang,Individual
CUST-06743,Balikpapan,nan
CUST-06744,Makassar,Individual
CUST-06745,Makassar,Corporate
CUST-06746,Denpasar,Corporate
CUST-06747,Medan,Individual
CUST-06748,Bandung,nan
CUST-06749,Denpasar,Individual
CUST-06750,Surabaya,Corporate
CUST-06751,Palembang,Individual
CUST-06752,Jakarta,Individual
CUST-06753,Balikpapan,Individual
CUST-06754,Bandung,Individual
CUST-06755,Palembang,Individual
CUST-06756,Jakarta,Individual
CUST-06757,Yogyakarta,nan
CUST-06758,Surabaya,nan
CUST-06759,Medan,Individual
CUST-06760,Jakarta,Individual
CUST-06761,Denpasar,Individual
CUST-06762,Yogyakarta,Corporate
CUST-06763,Makassar,Individual
CUST-06764,Bandung,Corporate
CUST-06765,Palembang,nan
CUST-06766,Makassar,Corporate
CUST-06767,Denpasar,Corporate
CUST-06768,Surabaya,Individual
CUST-06769,Surabaya,nan
CUST-06770,Makassar,Individual
CUST-06771,Semarang,Individual
CUST-06772,Makassar,Individual
CUST-06773,Yogyakarta,Corporate
CUST-06774,Yogyakarta,Individual
CUST-06775,Yogyakarta,Individual
CUST-06776,Balikpapan,Corporate
CUST-06777,Surabaya,Individual
CUST-06778,Denpasar,Corporate
CUST-06779,Palembang,Individual
CUST-06780,Yogyakarta,Corporate
CUST-06781,Makassar,Corporate
CUST-06782,Balikpapan,nan
CUST-06783,Medan,Corporate
CUST-06784,Palembang,Individual
CUST-06785,Balikpapan,Individual
CUST-06786,Palembang,Individual
CUST-06787,Medan,Individual
CUST-06788,Denpasar,Individual
CUST-06789,Palembang,Corporate
CUST-06790,Bandung,Individual
CUST-06791,Makassar,Individual
CUST-06792,Palembang,Corporate
CUST-06793,Jakarta,Individual
CUST-06794,Yogyakarta,Corporate
CUST-06795,Makassar,Individual
CUST-06796,Bandung,Corporate
CUST-06797,Semarang,Individual
CUST-06798,Palembang,Individual
CUST-06799,Denpasar,Corporate
CUST-06800,Makassar,Individual
CUST-06801,Palembang,Corporate
CUST-06802,Jakarta,Corporate
CUST-06803,Balikpapan,Individual
CUST-06804,Denpasar,nan
CUST-06805,Yogyakarta,Individual
CUST-06806,Surabaya,Individual
CUST-06807,Makassar,Individual
CUST-06808,Jakarta,Individual
CUST-06809,Balikpapan,Individual
CUST-06810,Bandung,Individual
CUST-06811,Makassar,Individual
CUST-06812,Jakarta,Individual
CUST-06813,Surabaya,nan
CUST-06814,Denpasar,Individual
CUST-06815,Bandung,Individual
CUST-06816,Medan,nan
CUST-06817,Surabaya,Corporate
CUST-06818,Balikpapan,Individual
CUST-06819,Surabaya,Corporate
CUST-06820,Balikpapan,nan
CUST-06821,Denpasar,nan
CUST-06822,Denpasar,Corporate
CUST-06823,Denpasar,Individual
CUST-06824,Semarang,Individual
CUST-06825,Surabaya,Individual
CUST-06826,Yogyakarta,Individual
CUST-06827,Jakarta,Individual
CUST-06828,Makassar,Individual
CUST-06829,Bandung,Individual
CUST-06830,Surabaya,Individual
CUST-06831,Medan,Corporate
CUST-06832,Medan,nan
CUST-06833,Yogyakarta,Individual
CUST-06834,Bandung,Individual
CUST-06835,Semarang,nan
CUST-06836,Medan,Corporate
CUST-06837,Palembang,Individual
CUST-06838,Balikpapan,Individual
CUST-06839,Makassar,Corporate
CUST-06840,Semarang,Individual
CUST-06841,Semarang,Individual
CUST-06842,Surabaya,Individual
CUST-06843,Denpasar,Individual
CUST-06844,Surabaya,Corporate
CUST-06845,Semarang,Individual
CUST-06846,Bandung,Individual
CUST-06847,Bandung,nan
CUST-06848,Medan,Individual
CUST-06849,Surabaya,Individual
CUST-06850,Semarang,Individual
CUST-06851,Bandung,Individual
CUST-06852,Makassar,Corporate
CUST-06853,Palembang,Individual
CUST-06854,Semarang,Individual
CUST-06855,Yogyakarta,Individual
CUST-06856,Jakarta,Corporate
CUST-06857,Surabaya,nan
CUST-06858,Semarang,Individual
CUST-06859,Jakarta,Individual
CUST-06860,Semarang,nan
CUST-06861,Palembang,nan
CUST-06862,Balikpapan,Corporate
CUST-06863,Yogyakarta,Individual
CUST-06864,Semarang,Corporate
CUST-06865,Palembang,Individual
CUST-06866,Medan,Individual
CUST-06867,Semarang,Individual
CUST-06868,Denpasar,Individual
CUST-06869,Jakarta,nan
